   -54.282    19.060    21.824    82.769   -29.041   -33.267
   -13.803   -42.872    36.989     4.208    10.118    10.605
    45.489   -62.694    14.203   -56.849    78.323   -18.327
    -4.944    75.221  -118.268     1.294   -19.818    31.366
    59.310   -57.367  -117.251    -4.995    -6.562    -1.631
    27.896    37.061   -38.105   -31.780   -42.219   -53.134
    47.905     2.094    68.130   -49.732    -2.112     5.343
   -41.610   -62.372   -61.542    44.144    66.176    64.937
    13.172    76.855   -68.155   -12.320   -71.852    64.367
    34.855    -8.133   -50.855   -33.128     8.103   -18.982
   -41.616    10.575   -71.832    48.347   -12.237    83.271
   -56.587   -26.658   -58.746    68.791    32.394    71.320
   -54.223    -8.382   -68.801    43.350     6.702    55.271
   -52.855   -70.642    33.152    50.101    67.046   -30.988
   -81.781    49.234    -6.636    92.991   -55.895    12.261 
    78.619    49.433    45.408   -86.735   -54.511   -49.586
   -29.230   -50.177   -67.033    32.516    55.902    59.680
    44.300   -66.030   125.419   -16.916    25.128     2.248
   -54.099    83.329   -46.338    51.707   -79.650    44.656
    32.470     0.820   -13.534   -68.936    -2.887  -103.031
    -1.696   -22.272   -32.427     2.584    40.053   -18.780
   -17.984    63.925    22.140    11.546   -53.261    40.144
   -44.403   -47.132   -47.825   220.700   234.619   241.354
     8.189   214.978    86.841    -0.814    -9.824    -4.069
    -7.732    10.795    -1.605    19.358   -28.828    71.654
   -41.735   -15.682    -9.086    83.734    31.410    32.963
    94.969   -25.021   -46.414   -47.829    12.741    19.294
     4.088   -63.353   -74.985    -4.816    76.129    89.619
    -7.459    78.704   -81.265     5.207   -55.185    58.892
    44.806  -135.925   225.106    -3.567     8.565    -8.130
    38.497    -0.697   -17.545   -38.614     4.302   -66.696
     2.320     0.074     1.489   -32.100    -3.490    57.777
    64.679    71.352    33.986   -73.081   -80.683   -30.537
   -51.468    13.620   -59.461    41.858   -11.306    72.236
   -83.743    53.957   -26.412    88.089   -57.219    27.176
   -70.814   -64.270   -44.108    69.550    63.122    43.333 
   -14.589    42.059   -29.333    16.256   -46.807   -54.541
    33.785    93.391   -36.692    -1.733    -3.972     2.349
   -74.250    54.671    11.124    90.304   -66.506   -13.823
    47.725   -66.860   -33.595   -61.563    86.230    42.414
    87.489    27.972   -40.939   -79.182   -25.349    52.234
   -28.985    81.362    51.993    30.597   -85.997   -56.786
   115.063   -17.685   -17.687  -110.123    17.115    17.102
   -21.062    -2.354   -30.558   102.088    11.145   148.591
  -128.023   -46.313   182.891    16.148     5.678   -15.316
    78.898    40.922   -70.388   -72.501   -37.596    64.289
   -37.439     1.801    10.888   145.675    -6.913  -131.507
    82.831    65.127    25.350   -75.099   -59.025   -23.006 
  -170.275  -433.108   399.758    18.147    40.859    32.516
    66.882    61.135   -52.553   -74.422   -67.878    58.034
    56.905  -161.149   187.230    -9.795    27.466    29.572
    80.248    36.296  -107.050   -21.730    -9.886    41.750
     9.338    10.335   -15.359   -84.663   -37.966    41.453
   -51.508   -46.599   -17.985    80.666    72.987    28.918
   -11.712   101.591   -47.186     9.622   -83.615    38.969
   -28.005    22.982   -46.290    32.001   -25.151   -24.849
   -47.296     7.201   -81.785    22.925    -3.181    -6.232
    81.663    25.592   -34.106   -87.003   -27.117    57.958
   -22.195    97.786    11.006    20.704   -91.161    -9.846
    15.449   102.422   -16.823   -14.934   -98.807    19.165
    15.458   -30.802   -33.903   -32.079    79.172   155.022
   -34.237   -12.309   -20.859    42.172    15.142   -48.289
     1.300   -84.617   -78.512    -1.281    85.772    79.104
    -3.100     6.177    12.220    76.505  -151.757  -297.936
   -27.325    56.431    70.035    29.714   -61.186   -75.252
   -44.272   -83.779    19.842    45.146    85.517   -20.315
   -25.759     8.660    23.420    37.272   -14.092    38.453
    -1.295   -22.116    37.545     3.176    43.566    16.392
   -52.599   -63.397   -53.775    55.304    66.687    56.627 
    28.602   108.346   -37.172   -25.533   -96.673    32.862
   -73.640   -49.056     3.729   104.767    69.608    -2.699
     3.065     0.385    -1.254   -43.955   -11.982    88.808
  -101.278   -79.582   -41.257    75.873    60.839    27.025
    24.196   -29.570   -41.367   -28.877    34.955   -33.397
    67.957    98.944   -24.770   -58.707   -85.548    21.398
   -65.630    -5.515   -32.203    82.173     6.881    40.654
   -41.870    -5.228   -64.335   211.021    25.379   326.399
     0.637     6.065   -10.759    -3.674   -38.265   -11.501
    38.982   -12.491   -58.394   -43.821    -5.498   -21.937
   -34.023    23.672    49.256    37.884   -25.575    24.989
    80.223   -19.831   -54.289   -66.693   -14.870    50.450
   -39.154    -6.216   -15.575   850.335   148.460 -1252.330
   -13.951   -47.930    88.878    10.655    39.784    12.357
     3.871    44.255    12.753   -18.833   -58.713    58.326
   -14.618    47.054    16.225    12.376   -39.670    50.144
    75.999    64.791   -52.335   -55.743   -47.524    46.239
    52.758    61.145   -16.234   -51.451   -52.712    48.148 
   -12.300    42.779   -38.725    11.730   -41.581   -45.767
  -198.792   146.514   176.431   199.161  -147.781  -176.680
   -13.575    38.622    14.522    19.944   -57.254    96.394
   -32.532    -9.957   -41.249    40.562    10.051   -33.854
    -3.522   -40.087    35.821     4.610    52.525    43.335
   -61.799   -70.309    35.533    59.067    67.141   -33.696
   -58.627   -29.564   -27.015    11.737    15.101   -28.224
    45.178   -26.964   -75.928   -14.754     8.836    24.867
     9.284    77.617    12.651    14.653   -15.927    22.020
    23.765   -20.360    23.691   -97.538    80.021   -98.198
  -106.297    20.547   -41.476    68.820   -13.337    27.700
   -35.029    -7.037   -59.904    75.825    15.575   -23.639
     5.501    38.534    42.491   -15.466   -49.696    39.457
    94.646   -50.142   -11.162   -91.082    48.209    10.254 
    -6.715    29.487    44.170     1.146    -5.299    10.053
   -35.433   -93.250   -31.340    51.546   136.459    57.037
    97.492   -67.151    -3.676    -8.995     6.120     0.491
    54.484    38.684  -127.699   -94.114   -67.443   222.981
    93.700   -33.157   -36.837   -77.425    27.403    30.359
   -10.748   -51.524   -19.216    20.862   101.079    37.686
   -48.681   -16.477    25.647    80.717    27.285   116.397
   -63.054    83.612   -30.682    53.484   -70.966    25.905
    92.880    -6.774   -14.094   -95.046     7.424    18.881
   -18.010  -111.445    56.382    14.438    89.482   -45.681
   -32.077    27.979   -17.025   121.238  -104.140  -249.737
   -13.277    52.469   -56.945    11.392   -45.098   -33.376
    38.033    -2.562   -64.082   -12.596     0.778   -23.142
   -54.766   -72.006    36.361    58.524    77.055   -39.135
    50.909    -1.629   -44.294   -45.782     1.430   -43.027
   -71.519    54.692   -40.867    72.393   -55.612    52.007
   -72.644     1.007   -26.255    87.559    -1.339    31.316 
   -15.964   -84.498    50.919    15.543    82.016   -49.528
   -34.679    13.771   -55.422    38.227   -15.131   -17.273
   -75.961    27.646    50.144    73.698   -26.309   -42.918
   -58.547   -65.828  -112.799    40.312    45.342    77.200
    -3.062    43.545   -32.105     6.646   -92.119    87.444
   206.231   224.202   594.497   -34.264   -36.248  -100.768
    11.411    37.556   -27.575   -16.189   -52.247   -80.107
    12.123    16.984    29.412   -63.804   -89.698  -154.865
   -54.977   -31.749    70.672    18.456    10.523   -23.468
  -152.320    81.252  -104.160    70.587   -37.546    41.326
    -5.139    47.096   -30.672     6.346   -58.111   -72.332
    19.620   -30.256   -18.776   -51.522    79.540  -133.387
    -9.771    44.992   -60.231     8.872   -40.940   -22.592
    38.127   -50.659    -6.329   -25.714    33.559   -30.060
   -81.465    25.086   -56.132    81.404   -25.073    56.454
     7.859   -73.575   -63.875    -7.671    71.376    61.840
    12.417   -98.734    49.740   -12.606    99.593   -49.943
   111.637   -28.920    -8.358  -103.897    27.052    21.854
    20.778   -25.954   -32.062   -19.650    24.792   -52.995 
   -42.052   -77.837    37.430    44.079    80.402   -37.662
    -3.131    -2.888    -8.255    19.955    17.457   -41.208
   -27.232    62.925    64.212   -42.528    -2.901    24.854
   -48.987     5.925    -0.000     5.806    -0.949   -11.636
   -25.658    21.367    64.565    29.788   -24.858     9.734
    88.453   -60.050   -47.375   -70.270    48.123    37.353
  -102.396    20.321   -14.350   130.819   -25.736    15.723
    83.312    -7.913  -104.174   -49.799     4.730   -13.012
     5.178   -69.405   -38.553    -0.290     3.466    -1.135
   -37.029   -67.839    51.163    39.404    72.176    -8.050
    86.626   -77.037   -10.904   -82.000    72.944    10.495
   -93.248    43.474    20.337   168.340   -78.494   -36.922
   -39.903     4.565   -81.518   -12.460    11.491   -16.547
    90.345   -53.073    -5.741   -93.347    54.848     6.057
   -39.849    -5.658   -43.140   101.203    14.399   109.946
    14.887  -106.218   -28.342   -13.832    98.422    26.066
   -28.900   -34.661    40.295    31.572    39.483    54.297
  -178.591   215.875   471.546    11.092   -14.343   -29.498 
     5.996    42.250   -78.814    -6.970   -50.521    95.908
    76.718    70.520    -6.959   -37.900   -35.527    15.744
    85.503  -130.748   -43.345   -58.875    79.141    23.663
  -116.759    80.337   233.036    20.119   -13.381     7.384
   -27.685    24.993   -30.164    56.293   -50.860    60.041
   -55.369    44.137    72.634    28.082   -13.077    19.007
    16.189   -55.950   -65.130   -12.767    43.959   -36.676
   -32.221    90.321   -27.909    30.290   -84.950    26.051
    55.688    -5.482    33.804   -68.856     8.269    90.558
    51.255    24.274   -35.322   -18.034    -6.755   -23.450
    28.854   -36.542    19.230  -228.927   283.604   -54.346
     9.944    69.454   -83.743   -12.699   -81.370    98.314
  -103.409    19.766    16.877   159.422   -30.577   -26.643
    10.013    70.574   -48.893   -13.567   -83.425    42.267 
     1.134     8.337    -1.209   -10.961   -62.523  -117.870
   -51.595    46.715   -65.573    58.304   -52.696    63.541
   -66.408   -12.889   -67.233    78.310    15.227    80.206
   -54.581    36.936    36.836    78.564   -53.158   -50.179
    22.799   -90.219   -51.411   -22.902    90.590    51.877
    43.919    -3.947    30.953   -42.680     3.876    46.815
    51.276   -59.774   -68.403   -48.822    56.948    69.579
    -4.723    -2.395    -6.214    64.006    30.025   -60.132
   196.075   154.173   378.445   -28.490   -22.364   -54.575
   -24.693    65.752   -56.973    26.805   -71.483    61.546
    81.609     7.366   -93.817   -68.008    -6.140    57.179
   127.766   -20.419    49.758  -103.277    16.491   -34.687
     8.998    15.302    23.620   -24.128   -40.522    82.395 
   145.501   143.227  -261.483    -4.087    -4.014     4.799
    50.539    30.360   -71.033   -70.035   -42.313    99.081
   -12.511   -88.184   -54.776     6.051    42.372    28.245
   264.537   -34.738   208.316   -81.005    10.522   -64.066
   -51.895    79.730   -88.233    46.888   -71.852    79.364
    65.616   -59.795    10.342   -83.829    76.384    -9.567
  -121.617    67.428  -280.971    28.992   -16.111    48.379
    19.365   -82.360   -53.542   -18.690    79.590    51.737
   -49.092    69.106   -79.368    51.752   -72.466    82.568
   -90.869   -20.898   -42.572    85.128    19.587    40.567
    34.208    65.724    10.793   -55.475  -106.469   -17.852
   -76.726    76.942  -202.289     8.963    -9.201    25.616
    39.502   -33.833   -81.877   -34.872    29.872    24.670
    23.842   -49.123   -94.986   -17.187    37.859   -12.790
    22.093   -62.332    77.246   -26.845    74.819   -45.191
    -7.379    73.326    10.026     7.062   -86.729    -9.189
   -36.381   -14.689    17.598    10.057     4.336    16.921
    72.741   -62.523   -50.848   -66.914    57.481    47.891
  -106.520  -239.486   205.805   698.025  1544.076 -1596.301 
    29.177    39.905   -60.658   -29.619   -40.391   -32.406
     8.081    17.681    -1.048   -67.621   -38.394   135.959
   -66.074    31.105     3.736    31.279   -14.691    49.202
   -45.050   -38.189   -57.067    40.000    18.347   -35.285
    15.880    91.972   -48.511   -30.785  -177.948    94.614
   -31.211    46.807   -64.881    26.257   -39.323   -32.554
   -79.491    11.626  -125.042    74.683     2.246    38.521
    57.587   -63.945   -65.260   -61.278    68.095    69.934
  -102.062     6.834   -31.819    86.197    -5.740    27.594
    28.090    30.142   -25.999   -27.906   -26.228   -45.904
    66.605    51.345   -83.218   -62.865   -47.927    77.923
    52.924    40.704   -27.771   -51.662   -40.972    72.670
   -17.746    -4.625    19.817    45.159    11.789    34.643
    33.434     8.062    34.946   -46.580   -11.186    36.335
   -75.621   -27.002    -5.714    94.874    33.885     7.192
   -62.917   -44.061   -44.833    59.673    41.832    43.994
     4.364     5.081     7.468   -33.249   -35.208    35.583
   -39.067     3.680   -40.564    59.159    -5.776    30.235
     9.382   -49.223   -82.251    -1.097     6.034     9.775
    83.388  -159.932  -245.644   -19.618    37.337   -20.238
    49.626     6.018    11.296   -84.145    -9.300   116.023 
    34.242   -37.271    96.890   -45.403    49.084  -128.523
    75.094     5.743   -67.297   -73.789    -5.912    66.486
    41.626    65.780    20.011   -54.450   -85.502   -26.153
    11.104    72.210   -70.999   -10.486   -68.924    40.121
    11.877   -43.194    43.314   -11.792    43.692    46.745
    20.894    65.251   -67.690   -16.915   -52.646    54.479
    10.022   -56.594    49.054    20.291    28.293    18.053
    90.070   -10.813   -33.810   -47.544     5.710    -1.395
   -18.638     1.790    25.680    47.372   -25.137    32.762
    22.344    46.157    -0.000    -6.276   -12.221   -16.027
   -12.239    81.818   -66.472    10.147   -75.899    60.051
   -19.234    -8.982    -8.732    71.606    33.405    33.951
    79.723    29.660   -69.746   -68.906   -25.642    60.162
    37.186   -74.512    59.223   -37.488    75.134   -59.003
    -6.645   -13.988     6.625   358.991   856.267  -382.031
   -51.059   -38.724   -84.043    15.936    11.949    25.641
   -34.512    42.621     3.727    41.848   -51.643    53.777
     3.095    -1.620    -2.647    -5.260    79.802   -17.536
    48.108   -92.888   -38.956   -50.365    97.255    41.157
    20.583   -58.795    76.945   -19.655    56.317   -49.481
    19.712   -24.055   -14.122   -31.241    38.102   -63.659
   -67.985    -3.585    46.154    76.948     4.553    -2.549
    31.685    21.453   -15.323  -195.234  -126.610  -309.854
    10.593    36.124    27.561   -35.661   -50.357    51.113
  -136.214    80.624   324.170    41.563   -25.156  -100.011
   -66.224    48.002    -9.250    84.828   -61.546    12.107
    97.330     2.866    19.217   -75.318    -1.355    -7.347
    78.272     7.229   -59.255   -92.167    -8.532    70.434
     6.111     6.746   -14.469   -41.046   -45.925   100.355
    -7.863    27.787    30.368     5.685   -19.783    33.640
    41.637     8.248   -20.615   -19.751    -2.800   -30.080
   -51.879   -47.407   -62.427    61.438    56.196    74.441
   -32.768   115.596   -37.526    20.845   -71.897    23.005
     4.849   -83.319   -29.250    -5.207    89.046    30.444
    28.366    15.207   -50.006   -11.566    -5.251   -18.685
     9.862   -44.846   -30.728   -10.998    50.236   -57.729
   -13.475    11.165    26.436    34.531   -28.802    11.966
    22.355    10.638    -6.673   -40.510   -19.276   -77.950
   -38.231     6.296   -76.427    29.066    -5.537     2.607
   -57.494    40.375   -68.414    57.710   -40.565    69.105
    14.226    47.591   -52.294   -12.677   -44.162   -35.907
   -73.434   -43.775   -37.861    75.426    44.994    39.680
   -19.770   -13.923   -17.597    45.672    31.875    64.045
    92.509    60.890    11.782   -90.620   -59.633   -11.839
   -35.597   -25.549    31.454    35.964    25.806    36.356
   -15.460    68.423   -89.783    12.885   -56.901    49.192
   -59.795    84.161   -60.552    45.230   -63.666    46.344
    75.979   -86.207   -39.851   -61.149    69.455    34.114
   -68.501   -77.562   -20.859    68.830    77.897    20.748
    18.077    94.353    40.803   -18.723   -97.822   -42.247
    39.779    -4.790   -17.956   -38.997     4.024   -61.876
    54.837   -26.068   -42.301   -72.837    34.667    57.069
   -44.650    -2.400   -57.861    54.797     7.022    73.018
   -66.949   -52.284   -89.646   130.041   101.243   173.435
    23.717    26.117    68.161   -27.308   -30.037    10.401
